image_url1,image_url2,image_url3,image_url4,text1,text2,text3
http://www.umiacs.umd.edu/~yzyang/riddles/banknote_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/banknote_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/banknote_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/banknote_4.png,banknote,pictogram,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/bankrupt_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bankrupt_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bankrupt_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bankrupt_4.png,bankrupt,upside down cake,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/bar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bar_4.png,bar,candy bar,By Kat Zeman
http://www.umiacs.umd.edu/~yzyang/riddles/barbecue_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbecue_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbecue_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbecue_4.png,barbecue,steak,coleslaw beans
http://www.umiacs.umd.edu/~yzyang/riddles/barbell_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbell_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbell_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barbell_4.png,barbell,martial art,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/barber_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barber_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barber_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barber_4.png,barber,man mark,humor Jena Elayan
http://www.umiacs.umd.edu/~yzyang/riddles/bare_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bare_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bare_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bare_4.png,bare,back garden,hardwood floors fireplace
http://www.umiacs.umd.edu/~yzyang/riddles/bargain_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bargain_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bargain_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bargain_4.png,bargain,service agreement,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/barge_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barge_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barge_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barge_4.png,barge,seascape,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/bark_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bark_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bark_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bark_4.png,bark,pine tree,elongated snout
http://www.umiacs.umd.edu/~yzyang/riddles/barrel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrel_4.png,barrel,wall lizard,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/barrier_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrier_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrier_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/barrier_4.png,barrier,sand dune,sunlight penetrates
http://www.umiacs.umd.edu/~yzyang/riddles/base-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/base-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/base-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/base-2_4.png,base-2,marble cake,crunchy topping
http://www.umiacs.umd.edu/~yzyang/riddles/base_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/base_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/base_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/base_4.png,base,own home,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/baseball_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/baseball_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/baseball_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/baseball_4.png,baseball,do nothing,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/basement_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/basement_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/basement_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/basement_4.png,basement,basement,hardwood floors fireplace
http://www.umiacs.umd.edu/~yzyang/riddles/bashful_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bashful_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bashful_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bashful_4.png,bashful,girl talk,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/basic_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/basic_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/basic_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/basic_4.png,basic,computer aid design,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/basil_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/basil_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/basil_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/basil_4.png,basil,basil,Roasted garlic
http://www.umiacs.umd.edu/~yzyang/riddles/basin_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/basin_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/basin_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/basin_4.png,basin,water bottle,clerestories
http://www.umiacs.umd.edu/~yzyang/riddles/basket_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/basket_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/basket_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/basket_4.png,basket,wastepaper basket,macaroni necklaces
http://www.umiacs.umd.edu/~yzyang/riddles/bass_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bass_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bass_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bass_4.png,bass,camera lucida,underpainting
http://www.umiacs.umd.edu/~yzyang/riddles/bat_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bat_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bat_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bat_4.png,bat,tennis ball,Jamie Svrcek
http://www.umiacs.umd.edu/~yzyang/riddles/bath_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bath_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bath_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bath_4.png,bath,brugmansia,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/bathe_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathe_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathe_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathe_4.png,bathe,salt water,beautiful sunsets
http://www.umiacs.umd.edu/~yzyang/riddles/bathing_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathing_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathing_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathing_4.png,bathing,discreetness,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/bathrobe_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathrobe_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathrobe_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathrobe_4.png,bathrobe,hang picture,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/bathroom_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathroom_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathroom_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathroom_4.png,bathroom,bedroom,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bathtub_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathtub_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathtub_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bathtub_4.png,bathtub,bathroom,inglenook fireplace
http://www.umiacs.umd.edu/~yzyang/riddles/batman_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/batman_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/batman_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/batman_4.png,batman,maquette,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/baton_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/baton_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/baton_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/baton_4.png,baton,straw man,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/batter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/batter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/batter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/batter_4.png,batter,buko pie,less sickly butterscotch
http://www.umiacs.umd.edu/~yzyang/riddles/battery_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/battery_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/battery_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/battery_4.png,battery,multitool,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/battle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/battle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/battle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/battle_4.png,battle,northern hawk owl,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/bay_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bay_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bay_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bay_4.png,bay,bay window,clerestories
http://www.umiacs.umd.edu/~yzyang/riddles/bazaar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bazaar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bazaar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bazaar_4.png,bazaar,sienna,artisan wares
http://www.umiacs.umd.edu/~yzyang/riddles/beach_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beach_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beach_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beach_4.png,beach,sandy beach,gorgeous sunsets
http://www.umiacs.umd.edu/~yzyang/riddles/beaded_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaded_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaded_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaded_4.png,beaded,mola,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/beads_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beads_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beads_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beads_4.png,beads,flower girl,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/beam_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beam_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beam_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beam_4.png,beam,light wave,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/beanbag_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanbag_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanbag_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanbag_4.png,beanbag,window washer,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/beanie_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanie_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanie_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beanie_4.png,beanie,body hair,Mylo ilikemusic
http://www.umiacs.umd.edu/~yzyang/riddles/beans-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans-2_4.png,beans-2,bean,Roasted garlic
http://www.umiacs.umd.edu/~yzyang/riddles/beans_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beans_4.png,beans,bean,salad pears
http://www.umiacs.umd.edu/~yzyang/riddles/beard_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beard_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beard_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beard_4.png,beard,national costume,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/beast_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beast_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beast_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beast_4.png,beast,mountain lion,Australopithecus sediba appears
http://www.umiacs.umd.edu/~yzyang/riddles/beat_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beat_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beat_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beat_4.png,beat,one head,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/beauty_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beauty_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beauty_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beauty_4.png,beauty,natural christmas tree,childlike wonderment
http://www.umiacs.umd.edu/~yzyang/riddles/beaver_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaver_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaver_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beaver_4.png,beaver,critter,squirrels opossums
http://www.umiacs.umd.edu/~yzyang/riddles/bed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bed_4.png,bed,pothos,mulched beds
http://www.umiacs.umd.edu/~yzyang/riddles/bedding_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedding_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedding_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedding_4.png,bedding,toilet paper,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/bedroom_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedroom_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedroom_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bedroom_4.png,bedroom,bedroom,inglenook fireplace
http://www.umiacs.umd.edu/~yzyang/riddles/bee_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bee_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bee_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bee_4.png,bee,honey bee,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/beef_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beef_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beef_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beef_4.png,beef,milk chocolate,Roasted garlic
http://www.umiacs.umd.edu/~yzyang/riddles/beehive_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beehive_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beehive_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beehive_4.png,beehive,pyrography,threedimensional
http://www.umiacs.umd.edu/~yzyang/riddles/beetle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beetle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beetle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beetle_4.png,beetle,plant spore,Dwarf conifers
http://www.umiacs.umd.edu/~yzyang/riddles/before_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/before_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/before_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/before_4.png,before,frame counter,By Joseph Woelfel
http://www.umiacs.umd.edu/~yzyang/riddles/beggar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beggar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beggar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beggar_4.png,beggar,childless person,symbol UBSH
http://www.umiacs.umd.edu/~yzyang/riddles/belief_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/belief_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/belief_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/belief_4.png,belief,view model,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/believe_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/believe_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/believe_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/believe_4.png,believe,this one,By Joseph Woelfel
http://www.umiacs.umd.edu/~yzyang/riddles/bell_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bell_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bell_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bell_4.png,bell,pewter,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bellows_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bellows_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bellows_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bellows_4.png,bellows,image tube,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/belly_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/belly_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/belly_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/belly_4.png,belly,bird's nest pudding,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/below_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/below_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/below_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/below_4.png,below,magic user,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/belt_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/belt_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/belt_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/belt_4.png,belt,in sock drawer,oversized skylight
http://www.umiacs.umd.edu/~yzyang/riddles/bench_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bench_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bench_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bench_4.png,bench,marble cake,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/berries_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/berries_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/berries_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/berries_4.png,berries,edible fruit,berries plums
http://www.umiacs.umd.edu/~yzyang/riddles/berry_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/berry_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/berry_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/berry_4.png,berry,blueberry,blueberries cherries
http://www.umiacs.umd.edu/~yzyang/riddles/bet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bet_4.png,bet,guess game,TIM HENMAN Yeah
http://www.umiacs.umd.edu/~yzyang/riddles/better_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/better_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/better_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/better_4.png,better,good guy,By Stina Sieg
http://www.umiacs.umd.edu/~yzyang/riddles/between_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/between_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/between_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/between_4.png,between,equilateral,By Joseph Woelfel
http://www.umiacs.umd.edu/~yzyang/riddles/beverage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/beverage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/beverage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/beverage_4.png,beverage,beer bottle,Iced coffee
http://www.umiacs.umd.edu/~yzyang/riddles/bicycle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bicycle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bicycle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bicycle_4.png,bicycle,adventure race,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/big_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/big_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/big_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/big_4.png,big,great white shark,Playboy Enterprises Sets
http://www.umiacs.umd.edu/~yzyang/riddles/bike_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bike_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bike_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bike_4.png,bike,mountain bike,horseback riding biking
http://www.umiacs.umd.edu/~yzyang/riddles/bikini_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bikini_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bikini_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bikini_4.png,bikini,camera lucida,Rhinestone suits
http://www.umiacs.umd.edu/~yzyang/riddles/bill_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bill_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bill_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bill_4.png,bill,social security card,By Miriam Reimer
http://www.umiacs.umd.edu/~yzyang/riddles/bills_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bills_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bills_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bills_4.png,bills,payment counter,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bind_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bind_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bind_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bind_4.png,bind,hang picture,symbol NKSH
http://www.umiacs.umd.edu/~yzyang/riddles/biology_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/biology_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/biology_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/biology_4.png,biology,natural science,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/birch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/birch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/birch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/birch_4.png,birch,pine tree,oak leaf hydrangeas
http://www.umiacs.umd.edu/~yzyang/riddles/bird_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bird_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bird_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bird_4.png,bird,raptor,bird
http://www.umiacs.umd.edu/~yzyang/riddles/birdcage_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/birdcage_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/birdcage_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/birdcage_4.png,birdcage,maquette,toile fabric
http://www.umiacs.umd.edu/~yzyang/riddles/birds_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/birds_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/birds_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/birds_4.png,birds,mallard,Snow buntings
http://www.umiacs.umd.edu/~yzyang/riddles/biro_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/biro_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/biro_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/biro_4.png,biro,indian ink,ballpoint ink
http://www.umiacs.umd.edu/~yzyang/riddles/birth_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/birth_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/birth_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/birth_4.png,birth,monotreme,Australopithecus sediba appears
http://www.umiacs.umd.edu/~yzyang/riddles/birthday_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/birthday_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/birthday_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/birthday_4.png,birthday,birthday party,Natasha Richardson mourned
http://www.umiacs.umd.edu/~yzyang/riddles/biscuit_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/biscuit_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/biscuit_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/biscuit_4.png,biscuit,unsweetened bake chocolate,crunchy snack
http://www.umiacs.umd.edu/~yzyang/riddles/bishop_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bishop_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bishop_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bishop_4.png,bishop,visuality,Artist Albert Bierstadt
http://www.umiacs.umd.edu/~yzyang/riddles/bison_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bison_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bison_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bison_4.png,bison,moose,tigers panthers
http://www.umiacs.umd.edu/~yzyang/riddles/bistro_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bistro_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bistro_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bistro_4.png,bistro,utility room,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bit_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bit_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bit_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bit_4.png,bit,stick figure,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/bite_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bite_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bite_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bite_4.png,bite,crab apple,Turkeys wild boar
http://www.umiacs.umd.edu/~yzyang/riddles/bitter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bitter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bitter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bitter_4.png,bitter,lemon,crunchy salty
