image_url1,image_url2,image_url3,image_url4,text1,text2,text3,text4
http://www.umiacs.umd.edu/~yzyang/riddles/junk_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/junk_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/junk_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/junk_4.png,junk,freeze food,forth Solov quips,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/justice_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/justice_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/justice_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/justice_4.png,justice,freedom fighter,portcullis,By Tejas Gunas
http://www.umiacs.umd.edu/~yzyang/riddles/karaoke_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/karaoke_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/karaoke_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/karaoke_4.png,karaoke,game show,billiard cue,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/karate_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/karate_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/karate_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/karate_4.png,karate,school teacher,billiard cue,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/kayak_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kayak_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kayak_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kayak_4.png,kayak,kayak,kayak,boating kayaking
http://www.umiacs.umd.edu/~yzyang/riddles/kebab_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kebab_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kebab_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kebab_4.png,kebab,shami kebab,lamb burgers,drumettes
http://www.umiacs.umd.edu/~yzyang/riddles/kennel_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kennel_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kennel_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kennel_4.png,kennel,wild animal,Sheltie,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/ketchup_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/ketchup_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/ketchup_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/ketchup_4.png,ketchup,lemon juice,strawberry jelly,salads smoothies
http://www.umiacs.umd.edu/~yzyang/riddles/kettle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kettle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kettle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kettle_4.png,kettle,somebody,jug,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/key_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/key_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/key_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/key_4.png,key,visual communication,allen wrench,ignores unintended
http://www.umiacs.umd.edu/~yzyang/riddles/keyboard_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/keyboard_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/keyboard_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/keyboard_4.png,keyboard,hybrid computer,keyboard,tactile keypad
http://www.umiacs.umd.edu/~yzyang/riddles/kick_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kick_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kick_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kick_4.png,kick,it be entertain,ball,hiking biking camping
http://www.umiacs.umd.edu/~yzyang/riddles/kickbox_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kickbox_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kickbox_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kickbox_4.png,kickbox,indoor sport,dumbells,Featuring disc jockeys
http://www.umiacs.umd.edu/~yzyang/riddles/kicking_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kicking_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kicking_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kicking_4.png,kicking,ice dance,tailfeathers,hiking biking camping
http://www.umiacs.umd.edu/~yzyang/riddles/kid_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kid_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kid_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kid_4.png,kid,child prodigy,loves belly rubs,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/killer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/killer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/killer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/killer_4.png,killer,upskirt picture,Exacto knife,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/kilt_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kilt_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kilt_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kilt_4.png,kilt,plaid,bearskin hat,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/kind_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kind_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kind_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kind_4.png,kind,feminine thing,faux fireplace,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/king-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/king-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/king-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/king-2_4.png,king-2,love yourself,terra cotta pot,Ben Hur proportions
http://www.umiacs.umd.edu/~yzyang/riddles/king_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/king_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/king_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/king_4.png,king,giant forest genet,cheeky monkey,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/kiosk_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiosk_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiosk_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiosk_4.png,kiosk,inkjet computer printer,mahg,Automatic duplexing
http://www.umiacs.umd.edu/~yzyang/riddles/kiss_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiss_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiss_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiss_4.png,kiss,love yourself,hankerchief,Giggle giggle
http://www.umiacs.umd.edu/~yzyang/riddles/kitchen_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kitchen_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kitchen_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kitchen_4.png,kitchen,restaurant space,hotplate,leisurely brunch
http://www.umiacs.umd.edu/~yzyang/riddles/kiwi_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiwi_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiwi_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kiwi_4.png,kiwi,vanitas,catkin,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/knead_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knead_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knead_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knead_4.png,knead,unsweetened bake chocolate,brake lever,Pour melted butter
http://www.umiacs.umd.edu/~yzyang/riddles/knee_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knee_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knee_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knee_4.png,knee,go outdoors,neck gaiter,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/kneeling_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneeling_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneeling_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneeling_4.png,kneeling,play marble,wooden mallet,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/kneepads_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneepads_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneepads_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/kneepads_4.png,kneepads,do sport,velcro strap,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/knife_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knife_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knife_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knife_4.png,knife,nail scissor,knife,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/knight_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knight_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knight_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knight_4.png,knight,bughouse chess,wooden mallet,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/knitting_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knitting_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knitting_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knitting_4.png,knitting,patchwork quilt,darning needle,toile fabric
http://www.umiacs.umd.edu/~yzyang/riddles/knock_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knock_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knock_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knock_4.png,knock,one head,dumbells,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/knot_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/knot_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/knot_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/knot_4.png,knot,learn rope,knot,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/lab_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lab_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lab_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lab_4.png,lab,forensic science,beaker,chemistry microbiology immunology
http://www.umiacs.umd.edu/~yzyang/riddles/label_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/label_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/label_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/label_4.png,label,pictogram,ballpoint ink,pastel colored pencil
http://www.umiacs.umd.edu/~yzyang/riddles/laborer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laborer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laborer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laborer_4.png,laborer,sex worker,tractor,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/labrador_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/labrador_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/labrador_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/labrador_4.png,labrador,puppy,rotweiller,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/lace_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lace_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lace_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lace_4.png,lace,silhouette,Strappy sandals,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/ladder_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladder_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladder_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladder_4.png,ladder,stand one's grind,sunporch,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/ladle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/ladle_4.png,ladle,caramelise,bundt pan,Unroll dough
http://www.umiacs.umd.edu/~yzyang/riddles/lady_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lady_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lady_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lady_4.png,lady,brunette,peignoir,Natasha Richardson mourned
http://www.umiacs.umd.edu/~yzyang/riddles/lagoon_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lagoon_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lagoon_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lagoon_4.png,lagoon,oxbow lake,lagoon,pristine sandy beaches
http://www.umiacs.umd.edu/~yzyang/riddles/lake_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lake_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lake_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lake_4.png,lake,west lake,lake,gushing waterfalls
http://www.umiacs.umd.edu/~yzyang/riddles/lamb_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamb_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamb_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamb_4.png,lamb,bighorn sheep,venison steak,sheep goats chickens
http://www.umiacs.umd.edu/~yzyang/riddles/lamp_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamp_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamp_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamp_4.png,lamp,fluorescent lamp,lamp,oversized skylight
http://www.umiacs.umd.edu/~yzyang/riddles/lamppost_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamppost_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamppost_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lamppost_4.png,lamppost,billboard,bedside lamp,bare light bulb
http://www.umiacs.umd.edu/~yzyang/riddles/lance_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lance_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lance_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lance_4.png,lance,gladius,dowel rod,terra cotta busts
http://www.umiacs.umd.edu/~yzyang/riddles/land_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/land_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/land_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/land_4.png,land,topography,hay bailer,CADDO Water
http://www.umiacs.umd.edu/~yzyang/riddles/language_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/language_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/language_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/language_4.png,language,mathematical markup language,Scrabble tile,XSLT stylesheet
http://www.umiacs.umd.edu/~yzyang/riddles/lantern_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lantern_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lantern_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lantern_4.png,lantern,dark elf,candleholder,iridescent glow
http://www.umiacs.umd.edu/~yzyang/riddles/laptop_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laptop_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laptop_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laptop_4.png,laptop,gadget,laptop,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/laser_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laser_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laser_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laser_4.png,laser,camera obscura,dowel rod,Toenail painting
http://www.umiacs.umd.edu/~yzyang/riddles/lash_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lash_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lash_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lash_4.png,lash,spit image,screw,dust mote
http://www.umiacs.umd.edu/~yzyang/riddles/lasso_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lasso_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lasso_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lasso_4.png,lasso,dark elf,rhinocerous,Rhinestone suits
http://www.umiacs.umd.edu/~yzyang/riddles/latch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/latch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/latch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/latch_4.png,latch,car door,unlatches,oversized skylight
http://www.umiacs.umd.edu/~yzyang/riddles/late_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/late_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/late_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/late_4.png,late,fall down,six speed Steptronic,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/latin_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/latin_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/latin_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/latin_4.png,latin,snobbism,terry robe,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/latte_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/latte_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/latte_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/latte_4.png,latte,latte,eggnog latte,Iced coffee
http://www.umiacs.umd.edu/~yzyang/riddles/laugh_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laugh_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laugh_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laugh_4.png,laugh,love yourself,Minnie Mouse ears,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/laughter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laughter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laughter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laughter_4.png,laughter,love yourself,maraca,Chiclone buffets Illinois
http://www.umiacs.umd.edu/~yzyang/riddles/laundry_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/laundry_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/laundry_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/laundry_4.png,laundry,picture dictionary,washer,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/lavender_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lavender_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lavender_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lavender_4.png,lavender,geranium,Maraschino cherry,fragrant jasmine
http://www.umiacs.umd.edu/~yzyang/riddles/law_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/law_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/law_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/law_4.png,law,abstract model,logic analyzer,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/lawn_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawn_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawn_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawn_4.png,lawn,lawn,hay mow,wildflower garden
http://www.umiacs.umd.edu/~yzyang/riddles/lawyer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawyer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawyer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lawyer_4.png,lawyer,employment agency,suit,By Joseph Woelfel
http://www.umiacs.umd.edu/~yzyang/riddles/layer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/layer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/layer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/layer_4.png,layer,achromatic color,bedskirt,fluffy frosting
http://www.umiacs.umd.edu/~yzyang/riddles/lazing_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lazing_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lazing_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lazing_4.png,lazing,bushbuck,pumkin,Coneflowers
http://www.umiacs.umd.edu/~yzyang/riddles/lead_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lead_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lead_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lead_4.png,lead,feel tip pen,Natasha Richardson dies,Halozyme Therapeutics Reports
http://www.umiacs.umd.edu/~yzyang/riddles/leader_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leader_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leader_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leader_4.png,leader,government relate entity,jacket,Pacgen Reports
http://www.umiacs.umd.edu/~yzyang/riddles/leaf_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaf_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaf_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaf_4.png,leaf,croton,basil leaf,yellowing foliage
http://www.umiacs.umd.edu/~yzyang/riddles/league_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/league_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/league_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/league_4.png,league,paint town red,gabber pushed,English handbells ceramics
http://www.umiacs.umd.edu/~yzyang/riddles/leak_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leak_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leak_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leak_4.png,leak,visual information source,Hydraulic hoses,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/lean_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lean_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lean_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lean_4.png,lean,move your body,scalloped edge,overtly feminine
http://www.umiacs.umd.edu/~yzyang/riddles/leap_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leap_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leap_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leap_4.png,leap,fantasy sport,sudden boop,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/leaping_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaping_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaping_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaping_4.png,leaping,mackerel sky,double axel Lysacek,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/learn_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/learn_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/learn_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/learn_4.png,learn,have new experience,Caitlin Hammaren loved,Giggle giggle
http://www.umiacs.umd.edu/~yzyang/riddles/learner_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/learner_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/learner_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/learner_4.png,learner,math book,flathead screwdriver,stuttered terribly
http://www.umiacs.umd.edu/~yzyang/riddles/learning_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/learning_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/learning_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/learning_4.png,learning,learn thing,Scrabble tile,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/leaves_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaves_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaves_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leaves_4.png,leaves,bay leaf,Kitten survives,bark peels
http://www.umiacs.umd.edu/~yzyang/riddles/lecture_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lecture_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lecture_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lecture_4.png,lecture,classical music,unicycle,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/legend_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/legend_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/legend_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/legend_4.png,legend,early modern,doorknocker,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/lego_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lego_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lego_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lego_4.png,lego,stuff toy,posthole digger,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/legs_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/legs_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/legs_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/legs_4.png,legs,buffalo skin,sharp serrated knife,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/leisure_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leisure_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leisure_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leisure_4.png,leisure,outdoor sport,leather thongs,hiking biking camping
http://www.umiacs.umd.edu/~yzyang/riddles/lemon_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lemon_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lemon_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lemon_4.png,lemon,lemon,lemon,tart lemony
http://www.umiacs.umd.edu/~yzyang/riddles/lend_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lend_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lend_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lend_4.png,lend,take chance,ziplock bag,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/leopard_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/leopard_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/leopard_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/leopard_4.png,leopard,cheetah,leopard,tigers panthers
http://www.umiacs.umd.edu/~yzyang/riddles/lesson_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/lesson_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/lesson_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/lesson_4.png,lesson,learn thing,billiard cue,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/letter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/letter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/letter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/letter_4.png,letter,colophon,envelope,crayon pencil
http://www.umiacs.umd.edu/~yzyang/riddles/letters_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/letters_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/letters_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/letters_4.png,letters,equilateral,forth Solov quips,Pacgen Reports
